dataset,seed,degradation,severity,baseline_model,stronger_model,true_label,true_class_count,baseline_correct_count,stronger_correct_count,baseline_recall,stronger_recall,recall_delta_stronger_minus_baseline,higher_recall_model,baseline_share_of_all_correct,stronger_share_of_all_correct,baseline_correct_contribution_rank,stronger_correct_contribution_rank,baseline_predicted_count,stronger_predicted_count,baseline_prediction_share,stronger_prediction_share,baseline_prediction_rank,stronger_prediction_rank,validation_split,validation_track_hash,track_overlap
GTSRB,42,noise,1,GTSRBCNN,ResNet18,0,60,37,53,0.6166666666666667,0.8833333333333333,0.2666666666666666,ResNet18,0.003777437468095967,0.004872219157933444,38,39,58,55,0.004592240696753761,0.00435471100554236,37,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,1,720,620,710,0.8611111111111112,0.9861111111111112,0.125,ResNet18,0.06329760081674324,0.0652693509836367,4,1,663,906,0.052494061757719715,0.07173396674584323,6,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,2,750,648,675,0.864,0.9,0.03600000000000003,ResNet18,0.066156202143951,0.06205184776613348,2,4,1181,751,0.09350752177355502,0.05946159936658749,1,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,3,450,320,434,0.7111111111111111,0.9644444444444444,0.2533333333333333,ResNet18,0.03266972945380296,0.039897039897039896,12,10,586,864,0.04639746634996041,0.0684085510688836,8,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,4,660,421,536,0.6378787878787879,0.8121212121212121,0.1742424242424242,ResNet18,0.04298111281265952,0.049273763559477844,8,7,550,600,0.043547110055423596,0.047505938242280284,9,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,5,630,426,345,0.6761904761904762,0.5476190476190477,-0.12857142857142856,GTSRBCNN,0.04349157733537519,0.031715388858246,7,13,760,448,0.060174188440221696,0.03547110055423595,3,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,6,150,35,112,0.23333333333333334,0.7466666666666667,0.5133333333333334,ResNet18,0.0035732516590096988,0.010296010296010296,39,28,35,151,0.0027711797307996833,0.011955661124307205,40,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,7,450,261,362,0.58,0.8044444444444444,0.22444444444444445,ResNet18,0.02664624808575804,0.03327817613531899,17,12,334,410,0.02644497228820269,0.03246239113222486,14,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,8,450,294,319,0.6533333333333333,0.7088888888888889,0.05555555555555558,ResNet18,0.03001531393568147,0.029325243610957896,15,15,503,348,0.0398258115597783,0.027553444180522565,11,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,9,480,381,460,0.79375,0.9583333333333334,0.16458333333333341,ResNet18,0.03889739663093415,0.042287185144328,11,9,423,488,0.0334916864608076,0.0386381631037213,13,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,10,660,536,570,0.8121212121212121,0.8636363636363636,0.051515151515151514,ResNet18,0.05472179683511996,0.05239933811362383,6,6,544,571,0.043072050673000795,0.0452098178939034,10,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,11,420,387,385,0.9214285714285714,0.9166666666666666,-0.004761904761904745,GTSRBCNN,0.03950995405819296,0.035392535392535396,10,11,452,395,0.03578780680918448,0.03127474267616785,12,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,12,690,609,677,0.8826086956521739,0.981159420289855,0.09855072463768111,ResNet18,0.06217457886676876,0.06223570509284795,5,3,657,685,0.05201900237529691,0.05423594615993666,7,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,13,720,712,696,0.9888888888888889,0.9666666666666667,-0.022222222222222254,GTSRBCNN,0.07269014803471159,0.06398234969663541,1,2,793,731,0.06278701504354711,0.057878068091844814,2,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,14,270,265,266,0.9814814814814815,0.9851851851851852,0.0037037037037036535,ResNet18,0.027054619703930576,0.02445302445302445,16,18,292,290,0.023119556611243073,0.022961203483768806,18,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,15,210,207,204,0.9857142857142858,0.9714285714285714,-0.014285714285714346,GTSRBCNN,0.02113323124042879,0.018753447324875896,19,19,223,204,0.01765637371338084,0.016152019002375298,19,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,16,150,111,123,0.74,0.82,0.07999999999999996,ResNet18,0.011332312404287902,0.011307225592939878,25,25,119,125,0.009422011084718924,0.009897070467141725,28,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,17,360,300,342,0.8333333333333334,0.95,0.11666666666666659,ResNet18,0.030627871362940276,0.03143960286817429,13,14,300,343,0.023752969121140142,0.027157561361836897,16,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,18,390,254,301,0.6512820512820513,0.7717948717948718,0.12051282051282053,ResNet18,0.0259315977539561,0.027670527670527672,18,17,293,324,0.023198733174980207,0.025653206650831355,17,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,19,60,30,30,0.5,0.5,0.0,tie,0.0030627871362940277,0.0027578599007170436,40,43,58,48,0.004592240696753761,0.003800475059382423,38,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,20,90,86,85,0.9555555555555556,0.9444444444444444,-0.011111111111111183,GTSRBCNN,0.008779989790709545,0.007813936385364957,29,31,179,87,0.014172604908946953,0.006888361045130641,23,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,21,90,49,73,0.5444444444444444,0.8111111111111111,0.2666666666666667,ResNet18,0.005002552322613579,0.0067107924250781395,35,33,68,73,0.005384006334125099,0.005779889152810768,35,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,22,120,91,103,0.7583333333333333,0.8583333333333333,0.09999999999999998,ResNet18,0.009290454313425216,0.009468652325795184,27,29,100,106,0.00791765637371338,0.008392715756136183,33,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,23,150,87,133,0.58,0.8866666666666667,0.30666666666666675,ResNet18,0.00888208269525268,0.012226512226512226,28,24,107,218,0.008471892319873317,0.01726049089469517,31,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,24,90,53,63,0.5888888888888889,0.7,0.11111111111111105,ResNet18,0.0054109239407861155,0.005791505791505791,33,35,68,65,0.005384006334125099,0.005146476642913698,36,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,25,480,396,463,0.825,0.9645833333333333,0.1395833333333334,ResNet18,0.04042879019908116,0.042562971134399705,9,8,671,508,0.053127474267616784,0.04022169437846398,5,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,26,180,158,165,0.8777777777777778,0.9166666666666666,0.03888888888888886,ResNet18,0.01613067891781521,0.01516822945394374,21,22,182,270,0.014410134600158353,0.021377672209026127,22,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,27,60,14,56,0.23333333333333334,0.9333333333333333,0.7,ResNet18,0.0014293006636038796,0.005148005148005148,41,36,15,85,0.0011876484560570072,0.006730007917656373,42,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,28,150,98,140,0.6533333333333333,0.9333333333333333,0.28,ResNet18,0.010005104645227157,0.01287001287001287,26,23,114,191,0.009026128266033254,0.015122723673792558,29,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,29,90,83,86,0.9222222222222223,0.9555555555555556,0.033333333333333326,ResNet18,0.008473711077080143,0.007905865048722191,31,30,112,111,0.008867775138558987,0.008788598574821853,30,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,30,150,5,46,0.03333333333333333,0.30666666666666664,0.2733333333333333,ResNet18,0.0005104645227156713,0.0042287185144328,43,41,25,67,0.001979414093428345,0.005304829770387965,41,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,31,270,143,180,0.5296296296296297,0.6666666666666666,0.13703703703703696,ResNet18,0.014599285349668197,0.01654715940430226,22,21,150,180,0.011876484560570071,0.014251781472684086,24,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,32,60,49,35,0.8166666666666667,0.5833333333333334,-0.23333333333333328,GTSRBCNN,0.005002552322613579,0.0032175032175032173,36,42,122,57,0.009659540775930325,0.004513064133016627,27,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,33,210,201,198,0.9571428571428572,0.9428571428571428,-0.014285714285714346,GTSRBCNN,0.020520673813169986,0.01820187534473249,20,20,202,208,0.01599366587490103,0.016468725257323832,20,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,34,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.012046962736089841,0.010939510939510939,23,26,129,119,0.010213776722090262,0.009422011084718924,26,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,35,390,295,315,0.7564102564102564,0.8076923076923077,0.05128205128205132,ResNet18,0.030117406840224605,0.02895752895752896,14,16,307,324,0.02430720506730008,0.025653206650831355,15,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,36,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.012046962736089841,0.010939510939510939,24,27,141,120,0.011163895486935867,0.009501187648456057,25,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,37,60,43,54,0.7166666666666667,0.9,0.18333333333333335,ResNet18,0.0043899948953547725,0.004964147821290678,37,38,47,57,0.003721298495645289,0.004513064133016627,39,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,38,690,647,594,0.9376811594202898,0.8608695652173913,-0.07681159420289851,GTSRBCNN,0.06605410923940785,0.05460562603419746,3,5,681,598,0.05391923990498813,0.047347585114806016,4,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,39,90,60,64,0.6666666666666666,0.7111111111111111,0.04444444444444451,ResNet18,0.006125574272588055,0.0058834344548630265,32,34,72,66,0.005700712589073635,0.005225653206650831,34,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,40,90,84,81,0.9333333333333333,0.9,-0.033333333333333326,GTSRBCNN,0.008575803981623277,0.007446221731936017,30,32,196,251,0.015518606492478226,0.019873317498020585,21,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,41,60,11,50,0.18333333333333332,0.8333333333333334,0.65,ResNet18,0.0011230219499744768,0.004596433167861739,42,40,14,76,0.0011084718923198734,0.006017418844022169,43,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,1,GTSRBCNN,ResNet18,42,90,52,56,0.5777777777777777,0.6222222222222222,0.04444444444444451,ResNet18,0.005308831036242981,0.005148005148005148,34,37,104,56,0.008234362628661916,0.004433887569279493,32,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,0,60,31,39,0.5166666666666667,0.65,0.1333333333333333,ResNet18,0.004215966272269822,0.004328043502385972,34,39,57,42,0.004513064133016627,0.00332541567695962,36,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,1,720,517,692,0.7180555555555556,0.9611111111111111,0.24305555555555558,ResNet18,0.07031143750849993,0.07679502829874597,5,1,544,970,0.043072050673000795,0.0768012668250198,6,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,2,750,653,562,0.8706666666666667,0.7493333333333333,-0.1213333333333334,GTSRBCNN,0.08880728954168367,0.06236821662412607,2,4,3427,677,0.2713380839271576,0.053602533650039585,1,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,3,450,147,400,0.32666666666666666,0.8888888888888888,0.5622222222222222,ResNet18,0.019991840065279477,0.04439018976806126,18,7,455,1412,0.03602533650039588,0.11179730799683293,7,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,4,660,181,342,0.27424242424242423,0.5181818181818182,0.24393939393939396,ResNet18,0.02461580307357541,0.03795361225169237,15,10,266,440,0.021060965954077592,0.03483768804433888,14,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,5,630,217,290,0.34444444444444444,0.4603174603174603,0.11587301587301585,ResNet18,0.029511763905888753,0.03218288758184441,11,14,355,534,0.0281076801266825,0.04228028503562945,9,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,6,150,14,63,0.09333333333333334,0.42,0.32666666666666666,ResNet18,0.001903984768121855,0.006991454888469648,40,33,14,104,0.0011084718923198734,0.008234362628661916,41,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,7,450,112,317,0.24888888888888888,0.7044444444444444,0.45555555555555555,ResNet18,0.01523187814497484,0.03517922539118855,20,11,123,474,0.009738717339667458,0.03752969121140143,26,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,8,450,84,197,0.18666666666666668,0.43777777777777777,0.25111111111111106,ResNet18,0.01142390860873113,0.02186216846077017,25,18,128,286,0.010134600158353128,0.022644497228820268,24,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,9,480,251,395,0.5229166666666667,0.8229166666666666,0.29999999999999993,ResNet18,0.034135726914184684,0.043835312395960495,9,8,272,479,0.021536025336500397,0.037925574030087096,11,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,10,660,167,298,0.25303030303030305,0.45151515151515154,0.1984848484848485,ResNet18,0.022711818305453556,0.03307069137720564,17,13,168,299,0.01330166270783848,0.023673792557403008,22,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,11,420,353,374,0.8404761904761905,0.8904761904761904,0.04999999999999993,ResNet18,0.04800761593907249,0.04150482743313728,7,9,395,378,0.03127474267616785,0.02992874109263658,8,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,12,690,549,578,0.7956521739130434,0.8376811594202899,0.04202898550724643,ResNet18,0.07466340269277846,0.06414382421484852,4,3,693,700,0.05486935866983373,0.055423594615993665,4,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,13,720,695,633,0.9652777777777778,0.8791666666666667,-0.08611111111111114,GTSRBCNN,0.09451924384604923,0.07024747530795694,1,2,893,704,0.07070467141726049,0.0557403008709422,2,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,14,270,235,257,0.8703703703703703,0.9518518518518518,0.08148148148148149,ResNet18,0.03195974432204542,0.028520696925979357,10,15,267,484,0.021140142517814726,0.038321456848772764,13,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,15,210,168,136,0.8,0.6476190476190476,-0.1523809523809524,GTSRBCNN,0.02284781721746226,0.015092664521140827,16,21,173,137,0.01369754552652415,0.010847189231987332,21,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,16,150,89,106,0.5933333333333334,0.7066666666666667,0.11333333333333329,ResNet18,0.01210390316877465,0.011763400288536233,24,26,96,107,0.007600950118764846,0.008471892319873317,31,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,17,360,270,307,0.75,0.8527777777777777,0.10277777777777775,ResNet18,0.03671970624235006,0.03406947064698702,8,12,270,313,0.021377672209026127,0.024782264449722882,12,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,18,390,192,229,0.49230769230769234,0.5871794871794872,0.09487179487179487,ResNet18,0.026111791105671155,0.02541338364221507,12,17,225,278,0.017814726840855107,0.0220110847189232,15,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,19,60,29,30,0.48333333333333334,0.5,0.016666666666666663,ResNet18,0.003943968448252414,0.003329264232604594,35,40,92,49,0.00728424386381631,0.0038796516231195564,32,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,20,90,70,74,0.7777777777777778,0.8222222222222222,0.0444444444444444,ResNet18,0.009519923840609274,0.008212185107091333,30,31,188,77,0.014885193982581157,0.0060965954077593035,18,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,21,90,43,70,0.4777777777777778,0.7777777777777778,0.3,ResNet18,0.005847953216374269,0.0077682832094107205,33,32,50,70,0.00395882818685669,0.0055423594615993665,37,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,22,120,76,83,0.6333333333333333,0.6916666666666667,0.05833333333333335,ResNet18,0.0103359173126615,0.00921096437687271,27,27,97,89,0.007680126682501979,0.007046714172604909,29,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,23,150,72,107,0.48,0.7133333333333334,0.2333333333333334,ResNet18,0.009791921664626682,0.011874375762956387,28,25,97,193,0.007680126682501979,0.015281076801266825,30,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,24,90,17,21,0.18888888888888888,0.23333333333333334,0.04444444444444445,ResNet18,0.0023119815041479667,0.002330484962823216,39,42,49,37,0.0038796516231195564,0.002929532858273951,38,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,25,480,378,447,0.7875,0.93125,0.14375000000000004,ResNet18,0.051407588739290085,0.049606037065808455,6,6,662,502,0.05241488519398258,0.03974663499604117,5,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,26,180,111,162,0.6166666666666667,0.9,0.2833333333333333,ResNet18,0.015095879232966136,0.01797802685606481,21,20,125,323,0.009897070467141725,0.025574030087094222,25,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,27,60,3,43,0.05,0.7166666666666667,0.6666666666666666,ResNet18,0.0004079967360261118,0.004771945400066585,41,37,3,82,0.00023752969121140142,0.0064924782264449725,42,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,2,GTSRBCNN,ResNet18,28,150,77,129,0.5133333333333333,0.86,0.3466666666666667,ResNet18,0.010471916224670202,0.014315836200199756,26,22,100,210,0.00791765637371338,0.0166270783847981,28,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
